code,industry_code,industry_sub_code,is_main,desc,industry_sub_name,num,industry_name,nk225,nk225hdy,nk225de,nk225ge,jpxnkms,nkcrs50,date,name,category,industry33code,industry33category,industry17code,industry17category,sizecode,sizecategory
8395,121,672,true,【県内首位】佐賀県内のシェアトップ。福岡県で営業基盤を強化。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,佐賀銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8364,121,672,true,【静岡県地盤】県中部を中心に展開。地元の中小企業などに強い。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,清水銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8550,121,672,true,【堅実経営】地場の中小企業や個人が基盤。北関東各県にも出店。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,栃木銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8713,121,672,true,【山形・秋田両県が地盤】荘内銀、北都銀両行の共同持ち株会社。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,フィデアホールディングス,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
7184,121,672,true,【第二地銀】富山県を中心に店舗展開。連結子会社4社とともにグループ形成。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,富山第一銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8337,121,672,true,【戦後生まれの地銀】みずほ銀行の支援の下、業績回復目指す。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,千葉興業銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
7161,121,672,true,【宮城・山形が地盤】きらやか、仙台両銀行が県境越え経営統合。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,じもとホールディングス,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8338,121,672,true,【茨城地盤】公的資金の注入を受け、震災の被災企業支援に重点。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,筑波銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8537,121,672,true,【新潟県の第二地銀】長岡市地盤。個人、中小企業の取引に集中。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,大光銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8551,121,672,true,【岩手の地銀第2位】宮城、青森に店舗展開。サービス業取引に強み。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,北日本銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8521,121,672,true,【長野県の第二地銀】長野県中部が地盤。個人と中小企業金融に強み。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,長野銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8383,121,672,true,【鳥取県内に本店置く唯一の銀行】県東部を地盤に堅実経営。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,鳥取銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8365,121,672,true,【県内密着】富山県西部が地盤。預金高は地銀で最小規模。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,富山銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8542,121,672,true,【地域密着】岡山県中心に展開。リテール強化で地域密着営業。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,トマト銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8398,121,672,true,【福岡県南が地盤】久留米市を中心に、筑後川流域で重点的に展開。,地方銀行,79,銀行,false,false,false,false,false,false,,,,-1,,-1,,-1,
8349,121,672,true,【岩手の地銀3位】県内営業重視、中小企業貸出比率は約8割。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,東北銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8540,121,672,true,【福岡の第二地銀】福岡・北九州の両市中心に展開。地域密着型。,地方銀行,79,銀行,false,false,false,false,false,false,,,,-1,,-1,,-1,
8554,121,672,true,【鹿児島の第二地銀】宮崎・熊本にも店舗。中小企業と個人が中心。,地方銀行,79,銀行,false,false,false,false,false,false,,,,-1,,-1,,-1,
8416,121,672,true,【地域密着】高知県を地盤とする地銀。県内外に約70の店舗を持つ。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,高知銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8563,121,672,true,【福島県の第二地銀】県内中心に60店以上。中小企業や個人取引に強み。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,大東銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8560,121,672,true,【第二地銀】リテールを軸に中小育成に力。農業向け融資も強化。,地方銀行,79,銀行,false,false,false,false,false,false,,,,-1,,-1,,-1,
8562,121,672,true,【福島県の第二地銀】県内で約50店のほか仙台市と北関東にも展開。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,福島銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8559,121,672,true,【大分県第2位行】中小企業と個人客を中心に地域密着型営業に力。,地方銀行,79,銀行,false,false,false,false,false,false,,,,-1,,-1,,-1,
7150,121,672,true,【島根、鳥取県に34の営業拠点を展開】ATM利用で鳥取銀行と提携。,地方銀行,79,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,島根銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,7,TOPIX Small 2
8309,121,673,true,【収益力は業界有数】投信・年金保険販売、住宅ローンにも強み。,信託銀行,1,銀行,true,true,false,false,false,false,2019-09-30 00:00:00.000000,三井住友トラスト・ホールディングス,市場第一部（内国株）,7050,銀行業,15,銀行 ,2,TOPIX Large70
8421,121,674,true,False,信用金庫,1,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,信金中央金庫　優先出資証券,出資証券,0,,0,,0,
8508,121,675,true,【総合金融グループ】韓国、東南アで銀行、国内で信用保証など。,外国銀行,1,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,Ｊトラスト,市場第二部（内国株）,7200,その他金融業,16,金融（除く銀行） ,0,
8410,121,676,true,【ATMに特化】グループのコンビニ内などにATMを全国展開。,新形態銀行,1,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,セブン銀行,市場第一部（内国株）,7050,銀行業,15,銀行 ,4,TOPIX Mid400
8301,121,677,true,False,政府系金融機関,1,銀行,false,false,false,false,false,false,2019-09-30 00:00:00.000000,日本銀行　出資証券,出資証券,0,,0,,0,
8604,122,681,true,【アジア】業界首位。アジアに立脚する国際的金融グループ目指す。,証券,16,証券,true,true,false,false,false,false,2019-09-30 00:00:00.000000,野村ホールディングス,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,2,TOPIX Large70
8601,122,681,true,【業界2番手】預り資産重視。手数料ビジネスからの脱却急ぐ。,証券,16,証券,true,true,false,false,false,false,2019-09-30 00:00:00.000000,大和証券グループ本社,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,2,TOPIX Large70
8616,122,681,true,【合併】東京と東海丸万が合併。地盤の中部地区中心に勢力拡大。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,東海東京フィナンシャル・ホールディングス,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,4,TOPIX Mid400
8609,122,681,true,【独立系準大手】三重県が地盤。リテールと自己売買部門に強み。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,岡三証券グループ,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,6,TOPIX Small 1
8708,122,681,true,【独立系】アジア株のオンライン取引や新興国投信販売に注力。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,藍澤證券,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
8613,122,681,true,【独立系】日本生命と友好関係。国内29店舗とネット事業を展開。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,丸三証券,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,6,TOPIX Small 1
8706,122,681,true,【独立系】都内中心に9店舗。外債販売や不動産証券化に強み。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,極東証券,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,6,TOPIX Small 1
8624,122,681,true,【中・小型株に特化】ベンチャー、富裕層向けビジネスに強み。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,いちよし証券,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,6,TOPIX Small 1
8707,122,681,true,【関西最大手】ネット取引の岩井が対面取引のコスモを買収し発足。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,岩井コスモホールディングス,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
8622,122,681,true,【独立系】茨城県を中心に店舗展開。地元密着の株式営業に強み。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,水戸証券,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
8614,122,681,true,【独立系】住友生命と友好関係。個人向けの中国株取引に強み。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,東洋証券,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
8737,122,681,true,【証券老舗の持ち株会社】東阪などに拠点。不動産業務も手がける。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,あかつき本社,市場第二部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,0,
8704,122,681,true,【外国為替証拠金取引が中心】先物やオプション取引も手掛ける。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,トレイダーズホールディングス,JASDAQ(スタンダード・内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,0,
8617,122,681,true,【独立系】大阪と東京に拠点。自己売買に特化。財務体質は堅固。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,光世証券,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,7,TOPIX Small 2
8700,122,681,true,【地場中堅証券】名古屋本拠。親会社のエース証券と連携。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,丸八証券,JASDAQ(スタンダード・内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,0,
1465,-1,-1,false,"","",-1,,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ダイワ上場投信－ＪＰＸ日経４００インバース・インデックス,ETF・ETN,0,,0,,0,
7175,122,681,true,【地場証券】仕組み債など株式以外に注力。自社でシステム開発。,証券,16,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,今村証券,JASDAQ(スタンダード・内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,0,
8473,122,682,true,【ベンチャーキャピタル大手】企業再生も。証券事業も収益の柱。,ネット証券,4,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ＳＢＩホールディングス,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,4,TOPIX Mid400
8628,122,682,true,【ネット証券】ネット株式取引大手。信用取引が強み。,ネット証券,4,証券,true,true,false,false,false,false,2019-09-30 00:00:00.000000,松井証券,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,4,TOPIX Mid400
8698,122,682,true,【ネット証券】国内外で事業を展開。資産運用ビジネスを強化。,ネット証券,4,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,マネックスグループ,市場第一部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,6,TOPIX Small 1
7177,122,682,true,【FX最大手】ネット証券事業も展開。割安な手数料体系が強み。,ネット証券,4,証券,false,false,false,false,true,false,2019-09-30 00:00:00.000000,ＧＭＯフィナンシャルホールディングス,JASDAQ(スタンダード・内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,0,
8511,122,683,true,【証券金融最大手】証券会社向け貸借取引貸付が主力。,証券金融,1,証券,false,false,false,false,false,false,2019-09-30 00:00:00.000000,日本証券金融,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
6178,123,691,true,【持ち株会社】傘下にゆうちょ銀行、かんぽ生命、日本郵便。,生命保険,6,保険,true,true,true,false,false,false,2019-09-30 00:00:00.000000,日本郵政,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
8750,123,691,true,【国内大手生保】最古の相互会社から株式会社に転換した。株主数国内最多。,生命保険,6,保険,true,false,false,false,false,false,2019-09-30 00:00:00.000000,第一生命ホールディングス,市場第一部（内国株）,7150,保険業,16,金融（除く銀行） ,2,TOPIX Large70
8729,123,691,true,【ソニー系】生保が収益の9割。団塊ジュニア層に厚い顧客基盤。,生命保険,6,保険,true,true,true,false,false,false,2019-09-30 00:00:00.000000,ソニーフィナンシャルホールディングス,市場第一部（内国株）,7150,保険業,16,金融（除く銀行） ,4,TOPIX Mid400
7181,123,691,true,【郵政グループの生保】全国の郵便局を通じて保険商品を販売。,生命保険,6,保険,false,false,false,false,false,false,2019-09-30 00:00:00.000000,かんぽ生命保険,市場第一部（内国株）,7150,保険業,16,金融（除く銀行） ,4,TOPIX Mid400
8795,123,691,true,【上場生保大手】太陽、大同、Ｔ＆Ｄフィナンシャル生命が傘下。,生命保険,6,保険,true,false,true,false,false,false,2019-09-30 00:00:00.000000,Ｔ＆Ｄホールディングス,市場第一部（内国株）,7150,保険業,16,金融（除く銀行） ,2,TOPIX Large70
7157,123,691,true,【独立系ネット生保】ネット直販で保険料の安さアピール。,生命保険,6,保険,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ライフネット生命保険,マザーズ（内国株）,7150,保険業,16,金融（除く銀行） ,0,
8766,123,692,true,【損保大手】東京海上日動のほか、生保子会社なども傘下に。,損害保険,7,保険,true,true,false,false,false,false,2019-09-30 00:00:00.000000,東京海上ホールディングス,市場第一部（内国株）,7150,保険業,16,金融（除く銀行） ,1,TOPIX Core30
8725,123,692,true,【損保最大手】三井住友海上・あいおい損保・ニッセイ同和が統合。,損害保険,7,保険,true,true,false,false,false,false,2019-09-30 00:00:00.000000,ＭＳ＆ＡＤインシュアランスグループホールディングス,市場第一部（内国株）,7150,保険業,16,金融（除く銀行） ,2,TOPIX Large70
8630,123,692,true,【損保大手】損保ジャパンと日本興亜の統合で誕生。,損害保険,7,保険,true,false,false,false,false,false,2019-09-30 00:00:00.000000,ＳＯＭＰＯホールディングス,市場第一部（内国株）,7150,保険業,16,金融（除く銀行） ,2,TOPIX Large70
8715,123,692,true,【ペット保険最大手】全国に提携動物病院ネットワークを構築。,損害保険,7,保険,false,false,false,false,false,false,2019-09-30 00:00:00.000000,アニコム　ホールディングス,市場第一部（内国株）,7150,保険業,16,金融（除く銀行） ,6,TOPIX Small 1
7326,123,692,true,False,損害保険,7,保険,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ＳＢＩインシュアランスグループ,マザーズ（内国株）,7150,保険業,16,金融（除く銀行） ,0,
7323,123,692,true,【ペット保険大手】ペットの医療費を補償する商品に特化。ネット販売にも注力。,損害保険,7,保険,false,false,false,false,false,false,2019-09-30 00:00:00.000000,アイペット損害保険,マザーズ（内国株）,7150,保険業,16,金融（除く銀行） ,0,
7192,123,692,true,【住宅金融など手掛ける】工務店を対象にワンストップ支援行う。,損害保険,7,保険,false,false,false,false,false,false,2019-09-30 00:00:00.000000,日本モーゲージサービス,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
7169,123,693,true,【保険販売】代理店の業務委託契約を受け、保険商品を提案・販売する。,保険代理店,5,保険,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ニュートン・フィナンシャル・コンサルティング,JASDAQ(スタンダード・内国株）,7150,保険業,16,金融（除く銀行） ,0,
8798,123,693,true,【保険代理店専業】通販に加え対面販売の小型店舗を展開。,保険代理店,5,保険,false,false,false,false,false,false,2019-09-30 00:00:00.000000,アドバンスクリエイト,市場第一部（内国株）,7150,保険業,16,金融（除く銀行） ,7,TOPIX Small 2
7325,123,693,true,False,保険代理店,5,保険,false,false,false,false,false,false,2019-09-30 00:00:00.000000,アイリックコーポレーション,マザーズ（内国株）,7150,保険業,16,金融（除く銀行） ,0,
9679,123,693,true,【多角経営】ゴルフ場運営、酪農、乳製品販売など展開。,保険代理店,5,保険,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ホウライ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,0,
1466,-1,-1,false,"","",-1,,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ダイワ上場投信－ＪＰＸ日経４００ダブルインバース・インデックス,ETF・ETN,0,,0,,0,
7170,123,693,true,【保険代理店】佐賀を主拠点に東京などへ展開。不動産賃貸も。,保険代理店,5,保険,false,false,false,false,false,false,2019-09-30 00:00:00.000000,中央インターナショナルグループ,PRO Market,7150,保険業,16,金融（除く銀行） ,0,
8570,124,701,true,【イオン系】割引制度に特徴。信販、銀行とのCD提携も活発。,信販・クレジットカード,6,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,イオンフィナンシャルサービス,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
8253,124,701,true,【信販会社大手】流通系カード会社で首位。保険事業も。,信販・クレジットカード,6,消費者・事業者金融,true,false,true,false,false,false,2019-09-30 00:00:00.000000,クレディセゾン,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
8585,124,701,true,【信販大手】みずほFG系。クレジットカードやローンなど主力。,信販・クレジットカード,6,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,オリエントコーポレーション,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
8589,124,701,true,【信販大手】新生銀系。グループのノンバンク事業中核に位置付け。,信販・クレジットカード,6,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,アプラスフィナンシャル,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
8584,124,701,true,【信販大手】全国に展開。消費者信用軸に堅実経営。,信販・クレジットカード,6,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ジャックス,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
7199,124,701,true,False,信販・クレジットカード,6,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,プレミアグループ,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
8572,124,702,true,【消費者金融大手】MUFGと資本・業務提携。事業基盤を拡大へ。,消費者金融,2,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,アコム,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
8515,124,702,true,【消費者金融大手】有担保ローン、事業者ローンも。,消費者金融,2,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,アイフル,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
8772,124,703,true,【不動産担保ローン】東京や神奈川など首都圏中心に展開。,事業者金融,1,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,アサックス,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
7198,124,705,true,【住宅ローン専門の金融機関】フラット35の取り扱いは全金融機関でトップ。,住宅金融,1,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,アルヒ,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
7164,124,704,true,【住宅ローン保証】地銀や信金など全国の金融機関と提携して展開。,信用保証・再保険,6,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,全国保証,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
8771,124,704,true,【信用リスク保証】伊藤忠商事系。売掛債権などを保証。,信用保証・再保険,6,消費者・事業者金融,false,false,false,false,true,false,2019-09-30 00:00:00.000000,イー・ギャランティ,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
7191,124,704,true,【総合保証サービス】家主向け家賃保証や入院費、介護費保証も。,信用保証・再保険,6,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,イントラスト,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
7196,124,704,true,False,信用保証・再保険,6,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,Ｃａｓａ,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
7183,124,704,true,【賃貸物件の家賃保証】管理会社と契約を結ぶ。アイフルが大株主。,信用保証・再保険,6,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,あんしん保証,マザーズ（内国株）,7200,その他金融業,16,金融（除く銀行） ,0,
7187,124,704,true,【家賃の債務保証】借家人からの保証料で家賃滞納時に大家に立て替え。,信用保証・再保険,6,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ジェイリース,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
3769,124,716,true,【カード決済代行】GMO系。ECサイト向けに与信処理代行。,決済代行サービス,4,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ＧＭＯペイメントゲートウェイ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
2428,124,716,true,【電子決済・収納代行】航空券などの代金決済・収納代行が主力。,決済代行サービス,4,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ウェルネット,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
6172,124,716,true,【ビッグデータ解析】人工知能を活用。広告戦略のコンサルも。,決済代行サービス,4,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,メタップス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,0,
3623,124,716,true,【決済業務支援】インターネット経由の入金サービスや収納代行が主力。,決済代行サービス,4,消費者・事業者金融,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ビリングシステム,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,0,
8591,125,711,true,【金融多角展開】リースを核に保険、信託など金融業務を多角展開。,総合リース,10,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,オリックス,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,2,TOPIX Large70
8593,125,711,true,【リース大手】三菱系。情報関連機器や産業機械などに強み。,総合リース,10,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,三菱ＵＦＪリース,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
8439,125,711,true,【リース大手】みずほFG系。伊藤忠商事など母体。情報機器主力。,総合リース,10,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,東京センチュリー,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
8586,125,711,true,【金融サービス】日立グループの金融中核。リースやローンなど展開。,総合リース,10,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,日立キャピタル,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,4,TOPIX Mid400
8424,125,711,true,【リース大手】みずほFG系。不動産リースなど独自商品に強み。,総合リース,10,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,芙蓉総合リース,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
8425,125,711,true,【リース大手】みずほFG系。製造業向け設備機器リースなどに強み。,総合リース,10,リース・レンタル,false,false,false,false,true,false,2019-09-30 00:00:00.000000,興銀リース,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
8566,125,711,true,【OA・情報通信リース】リコー製の複写機などが主力。医療機器に注力。,総合リース,10,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,リコーリース,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
7172,125,711,true,【航空機リース】海運コンテナのリースや太陽光発電、Ｍ＆Ａの仲介なども展開。,総合リース,10,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ジャパンインベストメントアドバイザー,マザーズ（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,0,
8793,125,711,true,【リース大手】NEC関連会社。リース成約高の多くがIT関連。,総合リース,10,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ＮＥＣキャピタルソリューション,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
8594,125,711,true,【中堅リース会社】北海道リース会社大手。割賦販売も手掛ける。,総合リース,10,リース・レンタル,false,false,false,false,false,false,,,,-1,,-1,,-1,
4665,125,712,true,【清掃具レンタル】FC展開に強み。「ミスタードーナツ」も展開。,清掃関連用具レンタル,1,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ダスキン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
9678,125,713,true,【建機レンタル大手】北海道を地盤に、関東や関西でも積極展開。,建機・建材リース,12,リース・レンタル,false,false,false,false,true,false,2019-09-30 00:00:00.000000,カナモト,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
9699,125,713,true,【総合レンタル】建設・設備工事向け建機レンタルが主力。,建機・建材リース,12,リース・レンタル,false,false,false,false,true,false,2019-09-30 00:00:00.000000,西尾レントオール,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
8125,125,713,true,【建設機械製造卸】建機レンタル強い。不動産関連事業も。,建機・建材リース,12,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ワキタ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
4345,125,713,true,【建設ICT専門企業】現場向け測量・ITシステムのレンタル・販売。,建機・建材リース,12,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,シーティーエス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
2445,125,713,true,【建設機材レンタル】建設現場の足場や土木工事の支持工材。,建機・建材リース,12,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,タカミヤ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
5933,125,713,true,【建設機材販売・レンタル】フィットネス機器販売も手掛ける。,建機・建材リース,12,リース・レンタル,false,false,false,false,false,false,2019-09-30 00:00:00.000000,アルインコ,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
